265.4,0.84094,1.243252,7.366316
349.799988,1.139601,2.27738,22.986339
353.7,1.130915,2.316993,23.481809
466.799988,0.992596,2.747424,32.047465
481.2,0.974979,2.800049,32.668635
599.599976,0.859679,3.106555,37.90842
662.7,0.786675,3.307086,39.263363
742.5,0.811386,3.881229,41.857508
891.900024,0.76723,3.081544,87.18697
913,0.751949,3.054464,83.73645
